readID,score,taxid,superkingdom,phylum,class,order,family,genus,species
0c19338a-12c9-4f43-9130-f1f850d719ea,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
620cc9bb-cd8c-4b49-9642-9b783f8e4b65,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
1641788d-08d6-4f08-8973-24b7d2b971fd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
06a6b61a-712a-4412-995d-370551413033,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ec20adae-1839-48e3-9766-c32b1ff540cc,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
dad71986-f69b-40ba-9b75-e86a40864602,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0c9934af-d283-4d6a-84db-3f1743ceb889,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fe1cc014-7e14-479c-a056-73e474cab826,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
3ca2aca8-978e-450f-87e8-af12ef39e0bd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
77112649-d89d-4941-8204-059acd8ec758,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
039777c5-71f8-4aa9-b8d0-babe5ed15302,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0a34ac1b-bd4e-4a24-a79f-43002edb7972,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b5629619-e1ba-41d3-9b25-9c152f5981dd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a05677b1-7088-4586-aa82-28eeaf9b9579,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
bebc0c2e-9676-4152-b7de-9e32f02e94c7,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a6034cb3-9861-4436-9f3b-019dd4637494,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2df2659f-ea37-434c-92c3-9e7a4eece697,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ad04c960-475d-4b4d-b5f2-8d57edeb0a70,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4e822471-2e9c-41f5-93cb-a5a907e63c06,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
df86661d-7d76-48b9-b7c9-28d18b4ffc46,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
9f4e8b30-2510-4722-81aa-7ecba1c3a886,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ae2d7925-67d7-4119-85c2-d5df33750052,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4141e2e2-e1ad-41e6-be87-e6bbd05a28dc,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b691184e-a837-4f89-b5e6-c54d6dfa7e5e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0655d875-cd71-4129-a7ea-7ea349af5e68,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
512a0c58-72a6-4361-8bbe-16976cbfaf5d,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4a0b7126-9c51-4abc-9dba-913522018f4f,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ba36882d-c0ec-4224-80c2-29bee39c4cf3,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fe3c0141-6167-4177-982e-721ccbf14d70,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
29275fd8-c491-4c52-9177-2102a4d0f987,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2a40e5a9-d1ba-4cbc-9015-9cefd00c42ae,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4bb5d15e-cd81-4b49-bd03-8b9a9954a509,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
eea92d8a-8e5d-4fbf-9cb4-7ae0dcf8ef02,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5a876959-1634-40e7-a500-f8eb7737e3fc,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ca98d77b-a4be-4608-b0ab-22fd4b0ae4e1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
950fb0f2-cc29-4e2c-8d81-e334714742ab,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
68dcfc19-e24f-44f9-bfe8-6d45b9a53cef,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
20b9cfcd-5969-44a2-a114-9f11e2519f9f,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a5b4a8e3-3d36-45bd-b4e5-78133daa6ab8,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e798e51e-d025-4107-ad97-7457bd0660f1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
93756a75-10c0-4640-b807-994462e097a1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a394c439-ab63-4796-b222-d8740dbcab17,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ac88c018-0d6a-4977-9d95-03765dab1ee4,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
1d436e4b-79b5-4a8d-b14f-d721b6def23a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4e91ded4-32c6-45f8-b08b-c36d6741b916,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0b0eae0e-1f01-4c24-a964-620937491471,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
3cce3acf-8189-4537-9dbe-c86723f849e6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b645cf77-dfe0-491e-845a-b451dd8a9a47,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
17421694-f67f-4f2c-9b64-eb31540f6ae6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
29780706-4cee-4027-ab52-4a2b06956994,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
131f489d-6c25-4ed3-8e76-f0f3c715b855,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
675814fb-1d1a-4a3c-a9fc-5b13b36e3fe2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f317158b-1e79-40d0-87b8-3966497fefa8,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7fab2261-4e9e-46c0-af07-5aec295652ba,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5f737e24-6cb0-4073-a1e0-b016f9ad788b,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
00a0e17a-9ea7-4cda-9475-c4b66a0fb786,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
199b5c7a-a2f9-4eed-afb9-47d2b3a2936c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a10695f8-0a1c-4023-ab50-e8260dbf9bed,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
61ad1674-e0bd-4b68-84db-79b59f2988f6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0c6325f3-5d58-4e0e-b09b-36859316e0ac,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ddbb786c-b67b-439a-a9ad-e9f0ef6414b0,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f9c0b1df-fc0a-4d69-84c1-fda1de81bcfc,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f35ba74c-cf5a-46f4-9966-a80387e7f4cf,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
62bf9b0e-d3ae-4828-b396-22ad29ed1c72,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f2520b13-4cfe-4c1d-b9b5-f283eba033af,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
91885a6d-9e93-4f96-a6cd-99d1612bb17a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f8b7b215-8658-4283-b1e9-4997f34bd8d9,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
af269d3e-55ec-434e-8b23-c3c5f78ef9af,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
65a97784-f59c-49ee-ba57-fc20d4e50d13,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
3f2b6555-b220-4a2f-a8ae-e91428b7eb52,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
46d90d33-243b-4ba9-8c34-be318e0bcf5c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b59d67c0-3c22-40fe-8be5-865accfcfaba,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
8e98291c-db13-41e7-9328-dd53fc8234fd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
885eed7a-a462-4961-bb41-752f267d0394,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
51adae41-7d45-4222-b4ac-305757439f78,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
9e3c2388-77c5-4672-8e53-c742a2d6e03f,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
595aca67-292f-4dc9-b932-3ebd89b80fa2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2cd98a01-a1bf-4930-9172-ba50fd707353,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e02caca8-41ec-4287-998e-c6a114f7c0cb,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
da2afdb5-4cc9-41a0-9c11-d57ef47899d2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f4cbd7f3-cea9-444e-a618-579c00691d8e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ba299cdb-aa53-49d2-8123-09400b715f87,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
72eb13ef-9c02-4285-badb-9951c7d924b2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ff956794-5141-464a-b2f1-3f1f63dcf929,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
07579d5a-4caf-4bfa-9e56-2558cbd02b97,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5eba1d99-6ad2-4c8b-8e0f-b77133228047,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7290c149-ec53-4900-97ee-49eb5d110658,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5d927ceb-4240-4d14-9bf0-3c8726f978d3,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fb6b0cf8-1fae-44d6-bd3e-01633964a5ac,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
eba316c2-7fbf-47ac-bce4-d62fa161e2c5,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2c7d5e5b-42fc-4091-af40-399330f00f4f,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f7735ca8-10da-4d48-aa46-7f973f8da88e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2b7d1701-ec3e-4d6a-ae0d-2372248fd2b2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f6cf3c51-ead6-4067-bfde-75aaac5b2613,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
bb05f813-e773-4f03-a39c-048e73a3915b,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
6ef1d18a-f3ed-4cd5-911f-69274afa7428,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
78791f06-1663-44e3-b7f1-9c2082c9ff67,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ac7839f3-567c-48de-a810-94697a59102d,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
c6143808-ad89-4e7f-a3f4-2ccdae1bc1e2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
df633e57-acab-4eaa-a280-4545961835e0,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
950ef83f-9ddc-47f9-9a51-e5a012f958d7,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
0c1d228e-65b2-420f-8a6d-434d54638485,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
c3c70912-975e-46f3-bbc5-13dfc6e55519,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d5e039ef-4099-4db6-b878-909c3124873b,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
1f53b8bd-50d6-4db3-a6e2-44c015d4bf65,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
eb4d7412-0f80-4722-9e5c-d3b3c9955a03,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f6bd86c6-8d3d-4f3d-b551-b30304982312,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
766d10f5-92dd-4a20-ad08-a380a11b2bd6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
131c4228-1e61-40e5-aa9e-a0a6d751d998,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ccd6f342-1c4d-4b8d-9855-3f555d365eea,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
799d204c-ef64-4bd7-90e3-8c982c6758cf,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
cfedafb2-c08d-49ab-8c74-7fc12ddec0c7,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
3065ddf1-269f-46f6-a23f-ee31c2a56f98,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d2ae4bb5-e411-4621-8d9f-63ef99399057,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
db9adb9e-783b-46c4-a72f-749e0e6f573a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f74e3ff6-cffc-4ea7-aa85-cf39b878028c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e10a1656-cc6e-4131-ac18-90b92b8b8a9e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7ce62bd2-a005-4bb8-9650-7a2b0f9859d1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e8b039c7-e3ac-4442-a62c-8506370dab2d,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7769f625-66f9-4c14-a756-4ca55b2c3a5a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
8d69f632-e957-4ed1-b81c-1e644b97b9fd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e0741a5c-9385-4497-b88b-fb4535d1a88a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
6d6b0d90-dff1-4f53-ac5a-0101c00feccd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
57835a07-14f3-405e-9ffb-f17135253d67,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
82f09384-80a1-4f6f-a61f-af39cad8ee83,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
669807ea-fd5e-49f7-a16b-edcb1611ea8c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
8c9ef598-f8f6-4b88-9d23-f995458daa00,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d02e1fa5-3702-49b7-9fdd-c1ea07a602b2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d3563991-16fd-44e3-ace2-a90ef3e4e39e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fbb661d8-95ad-41cb-a22b-094320e91ee8,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a435551e-c462-4a60-81ee-54bbd850debb,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
6fa5ea95-fe1c-45eb-b1d1-2da5dd3d0564,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
3653b683-9049-43c3-9c34-605e61bd2cc6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
99ac5096-50b0-4e29-9751-6e99c8d1e7f5,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
cb0342ee-526f-409e-965c-afdc36d314f2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b032650a-219c-4c02-8768-97f6ca9d04f0,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2c664ec8-e358-448f-99e4-d67aa8628327,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fa6042d3-fa47-43b7-86a2-71be4ebc58cc,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
239fb632-928d-44fa-b4c2-561d8fdeaa65,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
af75b9f0-1592-4ca3-b68f-e37ca5209139,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
8245aecc-4b4b-4099-bb93-35d301c22d64,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
9f340aeb-7975-40b2-9cff-910bbb329a92,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
1dc55ff1-faa3-45f1-ad9f-071b6a5217b1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
605fa086-d9b5-4861-9922-0b447b90dfe0,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d14368bc-5e47-4102-a545-7800c05d5c81,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7973b047-5998-4c1c-ba0f-950cecdfc7ad,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
466d92de-1771-4ae0-8da6-21e52453a18a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4dbf0add-849f-4619-9cab-e0a0e79a0094,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
81eaf068-0ae7-4476-b528-2f086d9908a2,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
fb790669-c16f-41bd-b77d-200a3620e3ec,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
bd9c187c-4fa4-4258-b544-ba5b4eab7114,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f77f77e8-708d-4bd7-9cd6-6b4740504822,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5706365b-159c-4f75-bb65-ce0b7696c3bd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
c7bf5398-6f18-49c4-905f-0832155c4390,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
f474b8dd-19db-44ec-ae82-de035cf0b99c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
16c521ce-b8fd-4e68-a4da-1566cdba6829,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
625c2d14-f721-4c44-9b93-40deda1cc5dd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
c3134706-6176-4e82-916e-04f5dfffe3fd,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
1e63110f-7dcb-4030-bddf-7807860e2733,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
c8a23b1d-9b7b-46e2-9f00-5a80e3110be9,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
76e96f23-1039-4fec-932a-9c9493fc1b8b,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
23eab745-0c40-4bbb-86eb-58adfcdd24e6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
6212b072-1332-435f-983b-0240cc74eb21,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5443c197-b6f6-40eb-82b3-6abbed61ebf4,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
225dbec6-83e0-4df2-8912-98464ee116a1,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
33be9fd9-1d4c-470c-ab68-50db8b42e777,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a27658f2-d40e-470c-9ea8-dcd074dbb006,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
32f25e1d-ec9b-41a0-a278-042cee294020,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
76d2d4e8-d075-4381-9ce4-2555ada9febb,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
97916c6b-5e00-48a0-a8d9-f8ff6e367ed7,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ea6b680f-6a52-4f86-8c60-55d261b19142,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
eedad1fc-950f-4e6a-bc81-91173b281115,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
bf300014-0b14-40b1-a010-4d3ffe291ee6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4bee4fec-7131-49bc-8400-f8f93a13e20c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
b364ecf2-50fe-4ddd-8a71-510c8947c470,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
e6626c1d-168d-4227-be96-62c8660fda94,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a9aa929d-9a6b-4897-a6fc-060e800f2918,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a483d5f0-60aa-4b0c-9973-c1b85b78e75e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
a2e50b42-4f40-4d7d-9251-3f669371894e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
620f0816-3c0f-44c9-8e27-75cb887f49df,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
7f937de9-93df-494a-955f-187634552a4e,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
5e26b309-ec38-440f-8335-fe42642bafcb,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
2de82dc3-b928-4eac-8e92-8b5dc0170c6c,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
8658447e-c31c-4a91-9ddc-62cafc948d0a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
092b602e-57b6-4624-b593-5c2d93f6d2d6,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
115cb188-e4bc-4472-bb9e-8546ba71ce96,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
bc7829c6-fdd0-4753-ab6f-f944760383f9,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
ec6f4cff-e573-441a-a657-4dee10db21f9,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
4ba9660e-0ec3-48d6-9f76-f74e7ba5e7e5,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
d97f31d3-451f-4fba-b548-d14fa41584aa,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
9b28788f-099f-4ffe-beb9-7215cd994a9b,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
13b58281-348f-4ab7-9174-79c20150e43a,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
db8c0745-2dff-4931-9bcd-40d29adcdf30,Na,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<unidentified>
